# radius exterior_stream_velocity exterior_density bl_thickness displacement_thickness momentum_thickness tau_wall dpds relative_velocity axial_velocity density ps_exterior_stream_velocity ps_exterior_density ps_bl_thickness ps_displacement_thickness ps_momentum_thickness ps_tau_wall ps_dpds uv_max ps_uv_max
0.08105629495389102 3.8867596731067295 1.1739000082015991 0.002445190172185944 0.000288117987871464 0.00012066062974718204 0.5670278693976288 4875.521058988682 10.08339829690406 -0.3807442008380046 1.1739000082015991 13.697751908166977 1.1739000082015991 0.007813243660368634 0.0005944426785109099 0.00045868467433557447 0.8661823771946937 -2977.444589094788 1.9667099715965835 2.0255673498671594
0.08225159120459438 4.977748065346693 1.1739000082015991 0.003215555807952091 0.00034893306070229513 0.00014776575077526553 0.7249386062897203 5075.610644446408 10.442593742050468 -0.36366535255125887 1.1739000082015991 13.930042461545945 1.1739000082015991 0.0070887564723357355 0.0005374743445448102 0.00040749029921683126 0.8754772749937371 -2968.731936573595 3.374685270291618 2.106777865594698
0.08371233061754249 6.410722413939284 1.1739000082015991 0.003959648314357406 0.00038936174014409024 0.0001679101606521984 0.9006963101801617 5320.177911245208 10.896292408995553 -0.3391907541670747 1.1739000082015991 14.220853546989742 1.1739000082015991 0.006225072585511104 0.00047508752322368873 0.0003510860332129577 0.8882865104651813 -2921.4521110249225 3.591593970390892 2.0226787756196067
0.0853977622245511 8.207979595658607 1.1739000082015991 0.004586484096850297 0.000408141558222638 0.0001808646201755488 1.0737765550588336 5602.536434217933 11.427455954274455 -0.3031611910431052 1.1739000082015991 14.571111678968927 1.1739000082015991 0.005299763797949936 0.00041378967202331473 0.0002952345492396709 0.9053356878244208 -2819.817282052554 3.7600775361943306 1.9598267902021296
0.08725338664890207 10.325433224522095 1.1739000082015991 0.005026541115627104 0.0004136774099767032 0.00018998764730290157 1.2215528499415247 5908.443614528876 12.002311968741932 -0.24819655375189864 1.1739000082015991 14.980133933791691 1.1739000082015991 0.004406556627702308 0.0003600198349576772 0.00024569819933586035 0.9272794605300704 -2655.1328293272154 1.3832807859336902 1.8894955688832407
0.08922436286457074 12.640016590873705 1.1739000082015991 0.005248036738658006 0.00041991727404942856 0.0002003647190514891 1.325565446502564 6216.88305308017 12.57323728044777 -0.1626172281446796 1.1739000082015991 15.445514174503163 1.1739000082015991 0.0036265713194119065 0.00031828000431767403 0.0002065611649679738 0.9545895280655203 -2431.0219547544903 1.0724413886082769 1.8752583578493787
0.09126529496726353 14.974389010740676 1.1739000082015991 0.005261553348468321 0.00043948618576522856 0.00021601531879979 1.3762599215264764 6504.087460419306 13.086073434990036 -0.030276727424362708 1.1739000082015991 15.96286267784614 1.1739000082015991 0.0030066673426726903 0.0002900786224371615 0.0001792711730516558 0.9875028841192883 -2165.77202706302 1.1172794493102882 1.86098514682606
0.09334418606645453 17.1507748509069 1.1739000082015991 0.005113043293472959 0.0004782945398255153 0.00023794992956809025 1.374361508922158 6749.853842935179 13.491708182227912 0.16800817887076017 1.1739000082015991 16.525887381881518 1.1739000082015991 0.002554172962823885 0.0002740444217415528 0.00016273677836087667 1.0261358388282071 -1890.3260008275684 1.2425804514644887 1.8079203525713057
0.09544150349030733 19.04499199565928 1.1739000082015991 0.0048681186276047905 0.0005342776391471556 0.0002640875260232145 1.3288780506154838 6943.553955431487 13.760211097125644 0.45130163240327115 1.1739000082015991 17.12697328572478 1.1739000082015991 0.0022467756512962577 0.0002669423865242754 0.0001542409201016987 1.0707685663694213 -1642.0115917338362 1.40252042704517 1.692738253454881
0.097546820478596 20.61273460856148 1.1739000082015991 0.004592842032479699 0.0005998828609470244 0.0002906906625343317 1.2532151810345775 7087.215080503687 13.89392884975069 0.834497294849979 1.1739000082015991 17.75803603998557 1.1739000082015991 0.002048834192891223 0.00026498312398637774 0.00015060955310398815 1.1221527095276775 -1455.9579113523748 1.592124392901553 1.5315975106000677
0.09965524144645443 21.880486690800055 1.1739000082015991 0.004337570424899464 0.0006659631339078311 0.0003141682496797385 1.1612629984113187 7194.49375714651 13.935056302924169 1.325142119438232 1.1739000082015991 18.411344882970656 1.1739000082015991 0.0019252084793832647 0.00026488967533248566 0.00014913638305957185 1.181594602210262 -1357.246100837372 1.7605638691714687 1.113525575938357
0.1017647381076108 22.91464461160144 1.1739000082015991 0.004129104145130073 0.0007248572422489415 0.0003322537307950307 1.0647166002573587 7286.195787547643 13.96396765340765 1.9228035646238495 1.1739000082015991 19.080159956847766 1.1739000082015991 0.0018485157214982596 0.0002644788941858543 0.0001480450203340227 1.2506299971846349 -1356.386798913373 1.8741141470503755 0.6854344145978806
0.10387456932552667 23.78938655957824 1.1739000082015991 0.0039722919987031325 0.0007717638596313748 0.0003442585046431881 0.9719791820837135 7384.181871320103 14.087236131104753 2.62133597151161 1.1739000082015991 19.759145884690007 1.1739000082015991 0.0018005289291311186 0.0002627737538757988 0.0001465269371096931 1.3303378183303403 -1448.9348566430763 1.961730219735555 0.7828585752011432
0.10598449868181822 24.566530839783304 1.1739000082015991 0.0038578528494127937 0.0008047039491719301 0.00035068104335722865 0.8883549102864832 7505.890294680702 14.41757225011451 3.4124453435534488 1.1739000082015991 20.444533817005134 1.1739000082015991 0.0017704124423547835 0.0002597831879214851 0.00014451305292887027 1.420611496265108 -1618.2160078816908 2.0351018575374846 0.8698972699429087
0.10809443873168138 25.289111662718096 1.1739000082015991 0.0037713785602474974 0.0008237957935325582 0.0003526200896885204 0.8169504203753094 7661.122713570896 15.050455001082712 4.287757936681543 1.1739000082015991 21.134000540414103 1.1739000082015991 0.0017521436754178326 0.0002561099818843217 0.00014234432702563154 1.519815162762413 -1839.465725658492 2.1029046602450507 0.9465641118643686
0.110204391997144 25.98403005014757 1.1739000082015991 0.0037000666517175945 0.0008304235957616763 0.0003513001449724245 0.7597258591471208 7851.697255906816 16.04332934546537 5.237400105832137 1.1739000082015991 21.826345577276648 1.1739000082015991 0.0017423099594490903 0.00025252873037294134 0.00014046078869450483 1.625070827856168 -2084.1702744980275 2.1593745779881877 1.0205431240261233
