,frequency,R2pct,R7pct,R12pct,R18pct,R22pct,R27pct,R32pct,R37pct,R43pct,R48pct,R53pct,R57pct,R62pct,R68pct,R72pct,R78pct,R82pct,R88pct,R92pct,R97pct
10,309.4770124873531,92.92831453815565,95.68688963090146,99.08730021850558,101.45437650747299,101.5493674675698,98.04835754421791,93.56431757950425,89.70883111500197,88.20535649000915,87.61719271296799,87.56613825665784,85.8161376425283,86.81244369177557,88.7164532904277,90.97080658533318,93.34741636951537,95.43744204534674,96.69453395835312,99.14140193459731,101.76153585977823
11,340.4247137360884,92.26217851542214,94.73405960993693,98.3288588134893,100.81587247402184,101.05884916990198,98.1975757766891,93.36708068524152,88.1491151383612,87.85123852519314,87.72120992665913,87.03502278473037,85.92718964501373,86.30740699417518,87.92585747534875,91.08203137602486,93.6676969438806,95.60716027931961,96.44077822497749,99.13949826987825,101.83700535440478
12,371.3724149848237,91.80532831821635,93.84087527784331,97.08242314707931,100.0374029081589,100.52691905475163,97.50560777632275,92.4414579858414,88.04220768770394,87.50052227889677,87.38623952482355,86.27803555056906,85.61715733569864,85.54125339153057,87.82145266900852,91.05152826816519,93.75518245099899,95.93727714059207,96.04076893352845,98.9823087090626,102.14476894077785
13,402.320116233559,91.31651741446558,93.25465058635496,96.39750325865698,99.87301911651856,100.90362741471179,97.05814445942022,91.4432477435735,88.1837361311306,87.37456089122249,87.33257093997543,85.62416624223579,85.21805449745167,85.22898007844738,87.37307872838251,90.32610013061218,92.69398577554895,94.91054262066315,95.86971421796827,98.32686493180746,101.90457975090317
14,433.26781748229433,90.59070600382013,92.73797640477298,95.17751075282818,99.5477037608621,100.50879693204342,97.06187034629363,91.70001950053202,87.9696301459472,87.41907994297763,87.04104715475866,85.34438221127736,84.93304172597166,85.35995736067682,87.26742794010441,90.39926389577126,92.26901510818666,94.2437109318605,95.4013505471943,98.2752309313036,101.20688689898364
15,464.21551873102965,90.40869914854481,92.25016443263017,94.26594626679315,98.85494468336582,100.29030834621614,96.66439381353975,91.69408583740312,87.4981509506712,87.38698797296394,86.61215866554383,85.02588030101836,84.77152827821742,85.13033074997983,87.63950585551049,90.65374903725228,92.58793904810037,94.70470753870484,95.01071529505255,98.03582709965907,100.77039115710973
16,495.16321997976496,89.3923609948875,91.54444715807199,93.76032768763635,98.29440514106113,100.20083124101754,96.34687140187324,91.04675868970716,87.23723153792145,86.71411694540848,86.49586966616894,84.61251640505309,84.29447066199532,84.14264832499916,86.89359369766416,89.99466652027904,92.42518226852843,94.5246646691855,95.2320769449127,98.24394923766364,101.54523738046557
17,526.1109212285003,88.9351775970984,90.94679433721589,93.09393730399282,96.99347374162284,98.95409921987897,95.72498103119884,90.58900575612876,86.6628036681225,86.07436938037796,86.62879334405079,84.00391622579873,83.71277648091478,84.15291346835686,87.16896615690032,90.17235220919906,92.35841201249924,94.4464770667502,94.84465601840135,97.93242469384947,101.74640569108335
18,557.0586224772355,88.78979428219773,90.3167099140257,92.05619823826657,96.23157757193593,98.0392596075259,95.21405772660428,89.84042973562649,85.81907524108286,85.8105589608659,86.05431736717145,83.57322666238883,82.96726190551426,83.4642609626317,86.94657078070891,90.13821871351233,92.49223272052595,94.50876888375532,94.78558902621587,98.44046098124798,101.43379813335528
19,588.0063237259709,87.93786967223711,89.56573709688188,91.46202489435984,95.66312763117733,98.1296027894987,95.34015779509808,89.4594884873522,85.67920757334113,85.59363763961508,85.38627763876158,83.46964145875555,82.23546372231101,82.25465009264124,85.81141642818316,89.68423022760852,92.68704153030902,95.0985083092819,94.2335618612207,98.93008268280319,101.32886174904283
20,618.9540249747062,87.13648324641092,88.96766319795249,90.42177850952869,94.59028680181973,97.5112618825047,94.6352368393037,89.25642378366828,84.88386975606325,85.3408724379481,85.02958029665973,82.83055431741488,81.56198765039763,81.54702177681867,85.0497828870514,89.26784589072548,92.63472461853196,95.47821331051126,93.7869094087583,99.17770606562777,101.20755897486406
21,649.9017262234415,86.96368688027674,88.37941198370083,89.85793590754872,93.73635344916302,96.82679709896831,94.0413437630123,89.04781028504294,84.73933716779754,84.7385809418,84.6081472168062,82.60519613466505,81.1468657112604,81.52268010348918,85.1380458743235,89.21107313665239,92.64033206259738,95.5121370945013,94.3447068418,98.92176170511,100.84872607068965
22,680.8494274721768,86.66947605641505,87.76469353638889,89.06484375451761,93.05699162569964,96.22314364818457,93.84268102571254,89.0148475010808,84.93891492400003,84.5188548435979,84.50220569701813,82.26524774074474,80.47141004689061,80.9539072107915,84.88301817145312,89.10470038816226,92.84836248004696,95.59008110046486,94.28401670532693,98.59981905213277,100.80454163978402
23,711.7971287209122,86.13808398611718,87.56604538408602,88.16195865063088,92.66403136584451,95.63690180151526,93.80320197702231,88.32703840921342,84.49266737642587,84.50013958999995,83.80213423181358,81.47997032311449,80.18971341269491,80.55409397857916,84.48439193419405,88.75716453315464,92.70285183711323,95.9362368372509,93.92588913634177,99.00332655003163,101.18215873792278
24,742.7448299696474,85.83461556769264,86.93573479761912,87.90415925447394,92.18281216962308,95.76405583620499,93.656091818388,87.88119429057099,84.24520788506514,84.00278642946634,82.75006261482858,81.24210313041836,79.04673209234558,80.46784128540034,84.60447145315291,88.65528592541615,92.47917461282371,95.89955071273903,93.56021259213385,99.12610763301977,100.84881238977415
25,773.6925312183828,85.14147655560629,86.29597121778926,87.65295383715751,91.57148053395187,94.91633976911906,93.1599230475376,87.5911041557459,84.07570108282752,83.74417490592441,82.57333768716646,80.95940228767083,78.04984624956752,79.80916656620778,84.08395119388247,88.00228666862293,91.79630133391193,95.53266964199085,93.31433754647696,99.30896986549695,100.75107940897576
26,804.640232467118,84.26760525121105,86.34386030981133,87.53524403081664,90.98476585015203,94.1702332447936,92.29731164584305,86.96531762133218,83.16534040174092,83.343270411806,82.31695288138229,80.34508010997382,77.51817380235121,78.97070389032866,83.14131314622281,87.58299951072948,92.2594755549285,96.04104843395015,93.3752650452883,99.16820108651537,100.50863836370078
27,835.5879337158534,84.01837314234866,85.82960472937089,87.14841196605715,90.69062223454429,94.51436982446138,91.72331784934926,86.4464341786574,82.41384636207394,82.96209525176658,82.02036426580563,79.95396582659984,77.15311351346209,79.18073040311572,83.6017725371296,87.9505448510912,92.07159307762353,95.83543314862042,93.07037312034888,98.89569544947184,100.01776973476609
28,866.5356349645887,83.57070907906368,85.54737954431974,86.30931000118282,90.30412852801375,94.24456639623858,91.60369823942273,87.1824304867316,82.53750697632655,82.4859306624223,81.8958922588415,79.78872462842418,76.41445044297564,78.54917714270204,83.23396081763774,87.63670672722671,91.72727819473184,95.69364593615796,93.11832936719873,99.18299891375415,100.0352087009257
29,897.483336213324,82.70814418193184,85.04923917560026,85.60016282876732,89.47617848485123,93.37902440911517,91.60100497837499,86.97969686445606,82.69051111514743,82.2450957093813,80.88727235680382,79.76763953404146,76.22022811082289,78.00678794469229,82.93460937341334,87.40958626924817,91.42291422076337,95.78782856259564,93.02958340338414,99.22255447008865,99.85873062799256
30,928.4310374620593,82.54808464813533,84.32702608172248,84.78270286272331,89.00793180526641,93.03638259943102,91.67465484738692,86.08428896716731,82.3396116999946,82.00137457329166,81.06580619421479,79.63047208682082,76.44330322828868,78.4223342343963,83.44575465213589,88.02936634576204,91.93329117742974,96.17134143362988,92.33086672545272,98.89677905520985,99.58907950460295
31,959.3787387107947,82.05142452208543,84.0854168772965,84.75434953027286,88.51209950482016,92.6669406289246,91.20910039855231,85.7794486622757,82.1399120074552,81.82028400257174,81.19273408399933,79.43950654240379,76.32333065693035,78.56083905621279,83.40880765441858,87.9309429465748,91.93356527302696,95.80596644813295,92.32407010182914,98.97300942381173,99.67178395881716
32,990.3264399595299,81.41462671180042,83.69293146810807,84.45965615589571,88.30910963956497,92.19606661475133,91.0546310999098,85.71288527971353,81.87262107383843,80.75008858679433,80.44094582100188,78.7088529594782,75.95055935102366,77.94124899320718,82.98938265423082,87.46447889369206,91.25277437999014,95.1940558900322,92.52703220835832,98.53929578024334,99.55898341598511
33,1021.2741412082652,81.33556896232598,83.18541528190066,84.42717513028941,87.33734477665202,91.94563613593182,90.67288280824611,85.73334725363496,81.46937990892097,80.6613716765504,79.94161416859161,77.77626132948924,75.09742822893625,77.40719000677616,82.56057988563663,87.08069571709713,90.6795145556965,94.69906133651023,92.09571934867299,98.17149597316244,98.87092357788572
34,1052.2218424570005,80.46491139727074,82.76116616032142,84.00894887078323,86.36662810341006,91.24695935914316,90.07075867105499,85.43992725202507,81.27496392111897,80.2089229120635,79.96036626561876,77.4348449604735,74.89382298899672,77.18349789185712,82.52419176076154,87.2089763862229,90.73173746080823,94.77664335433495,91.83742681097208,98.31442506376696,98.61934685166347
35,1083.1695437057358,79.70111355884438,82.95219087990361,83.65444083137052,86.26971539798794,90.56668415154918,89.88465933727583,85.02196487573498,80.83849227029928,80.37220709654683,79.79754727152856,77.15514304859065,75.29328961533776,77.02639140116743,82.03317665586735,86.7241292176375,90.34029705647595,94.30771547193827,91.16512833162113,98.89032721333835,98.69608827738855
36,1114.117244954471,79.47747120352979,82.95908971292944,83.11496557633717,86.03554426034962,90.46130757561924,89.23737267181907,84.70638192820022,80.33153137969532,80.50107769865332,79.81747149594499,77.21345327477292,74.84595995166303,76.47220938044478,81.7639005691777,86.44621992060614,89.78402004696831,94.00083212705398,90.5843140282252,98.52903528179196,98.48437065829253
37,1145.0649462032065,79.32486390171974,82.08971067862794,82.60556956810886,85.96395721128883,90.60086854154716,88.91594084658736,84.78750202182447,80.56424058369228,79.87005278313121,79.08138938057579,76.57988554429933,74.41200152561328,76.39989119016212,81.68098514716436,85.88213186987304,89.08734802375841,93.53205570704554,91.08215205017223,98.02668635313934,97.8896642781112
38,1176.0126474519418,78.64983511337999,81.37973444379584,82.15123061347774,85.43683749847014,90.86205829945078,89.16974200471702,84.8474071328632,80.3698687868808,79.10153788231389,78.81760829742092,76.09199925763755,73.7214030393078,76.39050433757762,81.40317706201598,85.75048502847451,88.98689986139127,93.06536323234761,90.68658670935235,97.50618917844932,97.60650977863358
39,1206.960348700677,78.49812007270276,80.70853207420585,81.87955285159649,85.01357137811303,90.23867995831351,88.25714363308697,84.82704957034275,79.80996895960486,79.1686094463932,78.97144712115642,75.88327919951834,73.08026385854627,76.21603020910283,81.5485526228459,85.81523950717954,88.84530478363367,92.87779757615125,90.65537843930018,97.80463359273334,97.77076761423217
40,1237.9080499494123,78.44180059523487,80.49179617124643,81.36709990695813,84.35302452213327,89.56752360197515,87.98422442943104,84.64760761115308,79.36769046795548,78.81179680766448,78.76708084668914,75.5386110842027,73.27513550689343,75.43230557561077,81.17314738505914,85.49892996653566,88.21590817785594,92.46918606765664,90.35888581406996,97.26255226420034,97.58228602549559
41,1268.8557511981478,77.68327904948221,80.54910224021779,81.82912494733733,84.07115711191707,88.81654635557234,87.78351212590181,83.99648742850755,79.4044489742752,78.39701520546113,78.11966021568512,75.49498600464334,73.53139342058488,75.02012718811345,80.4000751198477,85.05949283922105,87.95351014231971,92.06924704325615,90.5929512442131,97.7533651188399,97.62266000156659
42,1299.803452446883,77.34111046577662,80.07133584865976,81.49411824362699,83.66960431881702,88.55913723005685,87.7982102439403,84.15539638415763,79.18704156277363,78.38774853610985,77.77872381152656,75.29596530324226,72.77500754285418,74.81212408346282,80.35722346519444,84.9223724513015,87.70047191948728,91.61065089350299,90.64759736201678,98.02955455161297,97.61896482298928
43,1330.7511536956183,77.09412641380285,79.82528592685188,80.56108598994426,83.22646108403134,87.89821435449096,87.70104976563215,84.43767511943844,79.13862383509041,78.04312167409493,77.21158682820807,75.48490903347316,72.00208453035827,74.30310913164716,80.13165204759694,84.85055931961979,87.85908534606602,91.6392828300489,89.86920197773867,97.16251557657677,97.22792542755352
44,1361.6988549443536,76.66497191915484,80.25425646907223,80.26994668496187,82.93805158855005,87.5704787803776,87.49145531852224,84.16726036881398,78.87285293829451,78.39557679408013,77.45369218989225,75.46062746785734,71.59096550880756,73.910212882637,79.68538986520963,84.56883519009995,87.19729065898369,91.14140264423555,89.85940223833106,96.53880419359513,96.5680701517043
45,1392.646556193089,75.80560088953351,79.65556425114681,80.21910692038647,82.9286046175536,87.69775220541737,86.76558117732263,83.53083238028277,78.21597550579635,78.73832997650463,77.2688862766291,75.08391080086868,71.27163787585702,73.63552482471047,79.48623307123131,84.31814366850352,86.76447090440732,91.19220711791705,89.40220155440534,96.89577878818173,96.73867821675996
46,1423.5942574418243,75.6098100959744,78.97932827354074,80.03004677367375,82.64440353095219,87.57276265267024,86.34352544341318,83.17872216778575,77.94729831684975,77.9368156119119,76.26198095777812,74.34075163967977,70.62084718846798,72.88217359212827,78.67045389867019,83.55088661399282,86.43488328184941,90.99155474061475,89.59391040520799,97.09175042848075,96.44392231379369
47,1454.5419586905596,75.410523930488,78.70809843235833,79.89196017574241,81.82361841188256,87.31812383571997,85.99616598709173,83.00954404002943,77.73633802147867,77.30967946620834,75.7862633303319,73.683761313382,70.49360713629812,72.42950819077537,78.20355399568749,83.2093040617279,85.90355394340318,90.71620318060613,89.46771851535797,96.60328705649172,96.34413140473349
48,1485.4896599392948,75.65788687812349,78.33969238801683,79.12615885562548,81.41959731571463,86.88566905130608,86.26419162385821,82.73754640517309,77.88829119978746,76.99419208010619,75.8885830596422,73.90410367187629,70.66542751607422,72.21797647813924,77.9321106030059,83.02770169026334,86.2063814773565,90.29227166119526,89.46153584420271,96.54025701677205,96.06288464188985
49,1516.43736118803,75.20422281583039,78.08653961566098,78.84565750038206,80.9020058917931,86.08898649178434,85.59532677672468,82.06951316508162,78.08916796510098,77.13175082820749,75.71719468035542,73.26217256961709,70.35037555623178,72.09176842902073,77.63884286039016,82.98346294485094,86.28876584444674,89.52309039105324,89.0728966367506,96.08007097309587,96.06050398651904
50,1547.3850624367656,74.600289936007,77.56923678469974,78.65441495339613,80.80898811501024,86.3307151119944,85.0535551273699,82.42592900554803,77.85838119456132,77.23027365276519,75.54782892068816,72.66229754256099,69.79880119923982,71.14344171519262,76.87732861150634,82.300761946611,86.26923282074159,89.91195584295411,88.6651696026124,95.9781987513777,96.08108851250626
51,1578.3327636855008,74.18512263140842,77.91647458417876,77.94271056752822,80.6797031678351,86.0368933823357,85.19901694003727,82.79760315871947,77.72761354255803,76.85825693760407,75.36279982665233,72.9048220407209,69.61817270763395,71.1324211903182,76.5190073182471,81.92148225481591,85.56831508233485,89.62725353119991,88.35050407630463,96.1648556278401,95.9492198862187
52,1609.280464934236,73.65994615173845,77.22606474471314,78.45950828937734,80.45112268790355,85.7886110494282,85.08795630542993,82.24340758769556,77.55404369187609,76.43692270921825,74.81113360167093,72.97476973172095,69.41240228960527,71.15823941295206,76.36520855482497,81.71458632381893,85.26434564644725,89.12110747653294,88.41990522781649,96.03522322166586,95.5393449339459
53,1640.2281661829713,73.59821518523393,76.56770099264233,78.09108103186198,80.32185054182091,85.14740268575126,84.950059654533,81.76627538905302,77.21603354413864,76.25243370840722,74.8416449062148,72.73995765125247,69.19469968729547,70.67251895129363,75.86679929772474,81.6111002032026,85.26584575810486,89.27858447386946,88.31497597331449,95.6063816367552,95.06602412633556
54,1671.1758674317068,73.67410460220614,76.71510275361419,77.46465442842944,79.76063161751995,85.10587197579972,84.76814140351182,81.1620471460961,76.69814489847707,76.57370801946357,74.91428190150187,73.19470080851639,69.61732095011303,70.28612105457319,75.6503442039786,81.21259657921868,85.18818333973962,88.78062517897882,88.16329952925406,95.15489994338208,94.458737569484
55,1702.123568680442,73.08255948247904,76.75875853499859,77.52884021882828,79.38761193956151,84.89480681015249,84.68606086293832,81.16718953717758,76.6918741335722,76.13272274977312,74.79759617725105,72.82065042650791,69.25366012724704,70.12030118610303,75.49190284962155,80.83052515032509,84.55592756085316,88.14056686043392,87.21061840756592,95.52898850438167,94.70824836137267
56,1733.0712699291773,73.01416345700765,76.54484694428828,77.16052770172763,78.73061264318453,84.47240436564013,84.11873819980019,81.01449567558822,76.41159737761662,75.39783596668484,74.69623919837541,72.84966351117718,68.60561345649083,69.87144577635678,75.03740286952242,80.39577562166913,84.19542210281678,87.52982126857881,87.37848215076195,95.57459427868031,94.66328719205153
57,1764.0189711779126,72.8824327222544,76.01670295556755,76.42649239591911,78.22609930299001,84.56809033688992,84.18843005342438,80.64082218205212,76.06395358058765,76.08082849153986,74.54671042132452,72.96353921968068,68.32472180301009,69.55599260129023,75.13244855459405,80.47338940398208,84.3426554605899,88.06453325986043,87.34918646238903,95.20898662863486,93.70400550363657
58,1794.966672426648,71.98653050065678,75.49267465960492,76.27020190686187,78.15509592709358,84.685894758788,84.49804390377749,80.77237268472061,76.12785471648532,76.20139954613029,73.9628122705084,72.0269642940822,67.80928480239879,68.99624162048762,74.39840731855833,80.34382172920304,84.64021236242404,88.25419267384383,87.4179024614019,94.87648803609126,93.73985669959981
59,1825.9143736753833,71.58973042909142,75.15760990403513,76.0958409958345,78.0693211215369,84.31076330781082,84.00489248865009,80.89025548213564,76.20201881275148,75.62555704572296,73.50388379435972,71.25365958273362,67.82375589094686,69.09165548504353,73.77327843118609,79.75257889705388,84.1261382866579,87.9176469201441,87.12312554020052,94.93459372426527,94.09655751057605
60,1856.8620749241186,71.39142707342667,74.94299496451062,76.19035635683656,77.81331222004613,83.81417319404285,83.77122041316457,80.55177170004292,76.22605474722262,75.2509907898565,73.46267281801236,71.41867321491289,67.82014973196854,68.81833378263707,73.77118362133653,79.52979558751858,83.92594496212233,87.71283008236855,87.07605562094854,94.85527087320455,94.14137836939403
61,1887.8097761728538,70.62903725293533,75.0213861334392,75.58483574884694,77.45148016011213,83.3306693679301,83.200626847829,80.69380958070244,75.8995165979845,74.62551059310658,73.25126234841649,71.37628259140365,67.73776661065045,67.86343471435592,73.44076348173476,79.15894851058796,83.61095667074483,87.54495053931487,86.23968944693456,95.00693166066338,93.88514293003874
62,1918.7574774215893,70.00499505320005,74.99645684471128,75.67950374817156,77.11967976429668,82.96051898699181,82.89641287749336,80.37773490682609,75.34498777810298,74.20215685211,73.42665807886392,70.71539774271427,67.30436436205734,67.50220183413046,73.07648657556484,79.22261967348572,83.445388912564,87.59611916775796,85.85903225830094,94.59554508509285,93.45211631328672
63,1949.7051786703246,70.410937394863,74.43919349582745,75.53664757955318,77.56262988603054,82.322487643606,83.10605908391837,80.44691604503532,75.52902703850091,73.7839372885332,72.8032178171395,70.92879941197542,66.83081123435728,67.44311405920475,72.75213758387876,78.56288089373456,83.23407886640213,87.65507232413525,85.7309160258118,94.42862876168137,93.29422505851441
64,1980.6528799190598,70.89697924224544,73.90562275591047,75.36101474747811,77.10378338347023,82.60964959283525,82.85674054406425,80.40385661503313,75.3098578277008,73.60877408750049,72.4917855266196,70.88690769536468,66.77006089752228,67.46001870336391,72.2539806058855,78.43963754102528,83.26924926987104,87.36329304817684,85.81060855033671,94.90344694726339,93.05281547016736
65,2011.600581167795,70.27465894882725,73.45353023518109,75.2501480064793,76.66818132542181,82.89002395539859,82.53249303862454,80.63433096768196,75.5259740552873,73.80255492676058,72.37217935070551,70.46050425618355,66.46508155646129,67.18648699957514,71.59457258896471,78.4023418193434,83.194086575911,86.97592291437665,85.76656732845932,94.43642348749607,93.23859724071127
66,2042.5482824165304,69.45787385115503,73.04733530443015,74.72657246062201,76.91614474080018,82.49827767775767,82.49329581640951,79.94268982833377,75.64476373673335,73.87780297005008,72.7327636049146,70.3657345459691,66.39078683045734,66.61948924240501,71.39663705600756,78.04024836701413,83.04212879480288,87.36475885340343,85.11688607623154,93.82985580530774,93.05700539100499
67,2073.4959836652656,69.61640341439977,72.5772113457163,74.75377605366573,76.30437772085651,81.89365457177628,82.52353171514132,79.02148680315987,75.00901141933022,74.10582925187748,72.5666306436168,69.99126543385648,66.4544941482846,66.09444434356512,71.45383905741465,77.9026245303437,82.49447735335448,86.95157887637185,84.90465980412948,93.54014562034271,92.4924770958633
68,2104.443684914001,69.12762073181216,72.47922138067861,74.53216905504725,75.92210216321061,81.5017906090564,82.43644160349672,79.24599606458867,74.44303785006716,73.88518344358829,72.02176360968778,69.69984645095255,66.00325055596343,65.82714397654644,71.57169227990704,77.42235660344069,82.12397485897966,86.61683008050093,85.16164783891954,93.58978583387744,92.26176651197508
69,2135.3913861627366,68.89751778165136,72.42970856716177,74.01722754663743,75.61891559272586,81.58170785075416,81.98137013613368,79.15255311625492,74.64088329395474,73.41118161479099,71.86624395029779,69.11919882398358,66.10454714780657,65.96869429919478,71.45178734915753,77.6244466967482,82.08974462717187,86.58634249198698,85.39424831716487,93.71796159469788,92.55565151173647
70,2166.3390874114716,68.59642439324098,72.7250802980621,73.57407115893051,75.53282698893247,81.82396363855102,82.01632968986371,79.44721492245365,74.34956745971435,73.16024234358734,72.14364886552963,68.78563323385382,65.98084466464142,65.85497471035245,71.0055746897834,77.21307001488992,82.2491708546339,86.32050756454274,85.0714731080054,93.38061856381317,92.14402292246257
71,2197.286788660207,68.42728221764638,72.52143251512636,73.2425829834643,75.24539302756659,81.03444883984338,81.9749652727299,79.05313215260625,73.79588113080813,73.24370600125155,71.31662103405166,68.3742836859048,65.81003449544896,65.50487659876748,70.57452269823511,76.73063901426107,82.09742454277594,86.16686959506566,85.25316832569308,93.19675013886972,91.77116860226691
72,2228.234489908942,68.66881986206978,71.86363367178406,73.51252885276624,74.9039691813548,80.6925828640652,81.70012460651806,78.73296018529577,73.60860587160742,72.78778782445954,70.96977188271822,68.4626780562114,65.6437317749115,65.2014324782826,70.38039909721603,76.74221640463874,82.03109070525899,86.17374166460405,85.0028897182917,93.13543711208541,91.69840606627253
73,2259.1821911576776,68.41124262317553,71.45561099185339,73.36244443220791,74.80234273953683,80.6170025915113,81.44112510584765,78.53103470206332,73.51034511756642,72.25412066649078,70.57537032276477,67.95530345210815,65.34716487829778,64.81330948597756,69.86389999606081,76.06697751828678,81.92585652815282,86.09604523506151,84.40921384762719,92.74513288244637,91.94693858110313
74,2290.129892406413,68.19257433160877,71.32452100016945,73.11515979645259,74.33089295501917,80.40105827614185,81.19654338766203,78.3783640992233,72.95358162367879,71.5056115595378,70.02088014786422,67.68213065062136,65.20605045060084,64.37785839650034,69.9235528785291,75.7096804050752,81.81115648309536,86.15892413461779,83.90450564151031,92.83397566926553,91.85564889593164
75,2321.077593655148,67.84144723429557,71.34496195601369,73.15594809554722,74.26050427977938,80.58306573115858,81.02312500478219,78.05109258274315,73.00181967289939,71.14969978654868,69.44637611906855,68.3467318919445,64.33348227122094,64.7947534110312,69.66308518671441,75.62201380612134,81.57467222263888,86.0297496816893,83.67388596855093,92.92278110819835,90.72362039396137
76,2352.0252949038836,67.44757582130823,71.2763143724093,72.58387252865161,74.28605930286109,80.31375681494376,81.29998419714386,77.5921607602557,72.77483985445576,71.61511695952066,69.60594196867807,68.33806517230724,64.09527334083735,64.65826481161147,69.68522352692489,75.76155773141959,81.30734399909335,85.91656566280142,84.26208682686641,93.14526120974236,90.67036408186853
77,2382.972996152619,67.46639567523313,70.89011642485409,72.15139900257537,73.90979271657775,80.29294980154788,80.70172921030108,78.16313670969339,72.7671055949286,71.31875919129303,69.92569926884968,67.73940622078169,64.25921464895407,64.37668961261335,69.4513516959364,75.42869075189753,81.24233239522457,85.82286463385859,83.75468015367531,93.06591163005577,91.42840261019327
78,2413.920697401354,67.3318792763381,70.7764785939739,72.6390901158968,73.68174890756217,79.88274900950142,80.4537190304195,78.2583485649679,72.78217016104782,70.87390092998523,69.34086044569527,67.6961919910767,64.09611249652252,64.36561369865562,68.85099081635425,75.16753519550078,81.60473577937901,85.55347577378866,83.31747072883347,92.78475966641409,91.62177516271784
79,2444.8683986500896,66.91036061957492,70.67552841075046,72.33866003055158,73.55971580919122,79.59733963125406,80.41941538193443,78.07556021141163,72.61875349421197,70.71043464415473,68.87199044460536,67.27752755217894,63.63939788264002,63.85633526308407,68.43009955477147,75.14886349592807,81.28442066959366,85.4744051667813,83.19224549713398,92.53944539938843,91.16140485233612
80,2475.8160998988246,66.52890704200563,69.84138579574187,71.80077182069888,73.1032303111669,79.88492925138867,80.3881381336322,77.74345779284975,72.49073327772155,70.46595252413836,68.7164386010286,66.9843858997447,62.96846428905895,63.72348630863292,68.35287212203936,74.53336668694044,81.22180195397351,85.77226443307927,83.61519800336296,91.96979258384225,90.58055978299484
